"max_move_speed","max_walk_speed","camp_move_chance","conflict_move_chance","default_move_chance","camp_weight","conflict_weight","err"
0.0153215604368597,0.336138884769753,0.503908562008291,0.582418465754017,0.574211279628798,0.858047359390184,0.490443985443562,0.692729358175707
0.624871627194807,0.400740538490936,0.562237465521321,0.902090336894616,0.966102661797777,0.276452590478584,0.254429328022525,0.571936131476567
0.198948263889179,0.963662679307163,0.761407130630687,0.963163868524134,0.135470442241058,0.910225718747824,0.848817052319646,0.694456126745676
0.298392720986158,0.496747055090964,0.194974960759282,0.522129203891382,0.758665582863614,0.190257141599432,0.216984352096915,0.540557325435395
0.77287708548829,0.567532507004216,0.76801823801361,0.663417076691985,0.45966269611381,0.167065026238561,0.464779729722068,0.52749299907228
0.132745645940304,0.583198199048638,0.367185589391738,0.0282833096571267,0.181089405668899,0.516632630722597,0.523486794205382,0.627524507175496
0.968910219613463,0.126750064082444,0.213955852203071,0.974840131821111,0.4135782122612,0.921322112204507,0.42957884632051,0.707816250696414
0.284583651460707,0.555513712344691,0.661776367109269,0.958841283572838,0.0369715113192797,0.751645454671234,0.775812229840085,0.670598360852638
0.126634937012568,0.50366280390881,0.37593679712154,0.52807063004002,0.0412120404653251,0.0630307313986123,0.00818810425698757,0.495855726624022
0.886615296825767,0.12654638569802,0.475022732513025,0.159943284001201,0.48588509275578,0.164479310624301,0.902622136985883,0.510978899144077
0.884351754328236,0.281267719110474,0.68354065855965,0.387645166600123,0.660084324656054,0.544690371025354,0.412126913899556,0.640319519217752
0.419036105042323,0.71229705051519,0.45281226048246,0.794284720206633,0.969392579514533,0.688233969034627,0.132522493368015,0.675113264272982
0.0258723071310669,0.882574596675113,0.425188031978905,0.0903806798160076,0.139143607579172,0.884446350857615,0.055242357775569,0.710278401194948
0.698189731920138,0.628942428389564,0.534081172430888,0.644974102498963,0.343284035334364,0.758285065880045,0.3535079380963,0.684704180100199
0.96759256743826,0.258421974955127,0.807014217367396,0.214648127788678,0.922216719714925,0.124158056685701,0.5196894609835,0.505364318325607
0.0243274718523026,0.036169656785205,0.711814347887412,0.136196238454431,0.293548270128667,0.462691617198288,0.701399707468227,0.610113981745206
0.91559384111315,0.386057269060984,0.101611051009968,0.861550990724936,0.345584834460169,0.227001468650997,0.198217307217419,0.558970395730326
0.9296443851199,0.355427768314257,0.721256268909201,0.721311090514064,0.16614285716787,0.178461433853954,0.280438296031207,0.53662919047906
0.968953776173294,0.166470979340374,0.724705083062872,0.640464765252545,0.581638615112752,0.563641797285527,0.0360917614307255,0.661167469450532
0.391773394774646,0.150396461598575,0.343000834807754,0.122648821212351,0.137406409252435,0.854192697210237,0.409502670867369,0.695855471148779
0.266725471010432,0.332302167080343,0.272613232024014,0.815750789828598,0.933707067044452,0.401784696150571,0.914665577933192,0.591885541023576
0.189695701934397,0.945096571464092,0.202188199851662,0.409527034731582,0.459376979619265,0.722408139612526,0.80216960911639,0.663190162601825
0.376170049188659,0.313761462923139,0.590577549068257,0.900662672938779,0.815065064001828,0.792655861005187,0.224922695895657,0.695081658118328
0.678577659651637,0.383187707979232,0.856666834326461,0.484566738363355,0.064057856798172,0.390692999819294,0.708723520161584,0.595064181507156
0.530808068579063,0.971969409380108,0.520170887699351,0.359093473991379,0.299123995704576,0.497723581269383,0.820364099927247,0.61864951072761
0.158737181453034,0.532087719999254,0.720902205677703,0.427678434411064,0.215715484460816,0.692978619830683,0.700364033924416,0.661678248796896
0.517577051185071,0.66898063197732,0.070224656490609,0.474950128234923,0.0527012869715691,0.0231891700532287,0.795753547921777,0.459868355451327
0.129971125163138,0.694378062617034,0.910123645793647,0.374089878285304,0.156731577357277,0.774304803460836,0.148817686596885,0.689420152019928
0.200629759347066,0.320536063285545,0.956714517204091,0.476464549312368,0.14171310630627,0.1576533454936,0.536802019458264,0.516904051755712
0.539916951674968,0.116686261259019,0.0756477371323854,0.716106068575755,0.439471015473828,0.899300919380039,0.657724136020988,0.694710327335923
0.307332305936143,0.440835441695526,0.352977626258507,0.569398200372234,0.346781748812646,0.909776335349306,0.782474876381457,0.694705191533714
0.44548980309628,0.0410812471527606,0.0502380749676377,0.57842689473182,0.309281537309289,0.140102894278243,0.131842285394669,0.52246424800232
0.615572132868692,0.484725350048393,0.118114877492189,0.379710495239124,0.846867410233244,0.579043870558962,0.534181008581072,0.642422309738046
0.21844228846021,0.499349749647081,0.0193181151989847,0.457808352308348,0.999687246279791,0.609147866722196,0.272859094664454,0.660054158202265
0.444363091373816,0.370668178191409,0.41191657492891,0.62620493513532,0.613287447718903,0.527867587050423,0.784740441245958,0.626652552909578
0.722353663993999,0.212510520825163,0.75769057450816,0.815350519958884,0.950042565818876,0.481910549569875,0.0128817970398813,0.636651448517371
0.0973448194563389,0.0324661969207227,0.211780200712383,0.477556199999526,0.443947352236137,0.304127162089571,0.926548653747886,0.56079731893894
0.940203150967136,0.240404271753505,0.660170088289306,0.830404184525833,0.850377718219534,0.895305924117565,0.15893194777891,0.706041662052271
0.626310450257733,0.00183184049092233,0.611506945220754,0.142103919759393,0.133146961219609,0.160480496706441,0.726043078117073,0.514876104796823
0.866377250989899,0.993548457510769,0.0816125485580415,0.861346611287445,0.702874327078462,0.853407379705459,0.987686310429126,0.680268112897474
0.771812113234773,0.46536709391512,0.57965288637206,0.995248003397137,0.833734008716419,0.323564409045503,0.0989859360270202,0.593368380036204
0.27870689635165,0.847999893361703,0.780294786440209,0.588350645499304,0.92892365437001,0.0835293768905103,0.896041303640231,0.478177163702981
0.711031905841082,0.359723285539076,0.863555458374321,0.907085155369714,0.477858368540183,0.0951845780946314,0.603762453654781,0.491111487786365
0.0414023799821734,0.482491916744038,0.467936762841418,0.759446568554267,0.00370443589054048,0.126346625620499,0.930542377987877,0.496916913284335
0.503261889331043,0.805255147395656,0.368768221000209,0.28462860127911,0.884888315806165,0.20491365226917,0.704401168506593,0.529367707312663
0.765267970738932,0.0688831356819719,0.557539449771866,0.930269326781854,0.945053484290838,0.58659865707159,0.821658050175756,0.641273699071704
0.284274459118024,0.229607490124181,0.406733548268676,0.650378951337188,0.526065376121551,0.182643771637231,0.160160969709978,0.539888775998242
0.780772687634453,0.783365212148055,0.355479270219803,0.0992722087539732,0.115457321284339,0.313461359590292,0.203212547814474,0.585495052211704
0.0565673401579261,0.0630091750063002,0.298213101923466,0.987641517305747,0.187598061747849,0.784289827570319,0.121896920492873,0.695973187875611
0.120135645847768,0.568481906084344,0.546927788294852,0.673307517543435,0.840721637709066,0.0303320637904108,0.815489248372614,0.459144826749622
0.160255260299891,0.833786491770297,0.714409333653748,0.98060290212743,0.543959339149296,0.27718362165615,0.302892592735589,0.573216934343676
0.761536557693034,0.712475766194984,0.730357620399445,0.391519122989848,0.694459597114474,0.594962036237121,0.126186112873256,0.661033912939707
0.278797784354538,0.761043154168874,0.374905403470621,0.0942042272072285,0.916940842056647,0.778330717701465,0.143501050770283,0.691816905667741
