"max_move_speed","max_walk_speed","camp_move_chance","conflict_move_chance","default_move_chance","camp_weight","conflict_weight","err"
0.603149447357282,0.400509517174214,0.332973353099078,0.474857269087806,0.33122040098533,0.712843123124912,0.57492072856985,0.266540781594901
0.877448893152177,0.283443435095251,0.864661279600114,0.457175614777952,0.089189246064052,0.797628067666665,0.653746415860951,0.276008562497996
0.0112102667335421,0.503357044653967,0.830680633196607,0.950181202264503,0.395357695175335,0.640638776822016,0.605704403249547,0.278576097664359
0.0735886201728135,0.284889970440418,0.912153266835958,0.869970662286505,0.617515811230987,0.56685189018026,0.869799859123304,0.27126240668157
0.481765614822507,0.442734838929027,0.255734386155382,0.292367903981358,0.362195870140567,0.948130056727678,0.226340240798891,0.276931824738555
0.251645983429626,0.166591777931899,0.437411977909505,0.69291725428775,0.787685659946874,0.835084625054151,0.261801909422502,0.276926102207645
0.0880125323310494,0.817759291734546,0.0969422915950418,0.744360773824155,0.149436655687168,0.24214166845195,0.325077406596392,0.266881714098818
0.647956036962569,0.252091864822432,0.379477032227442,0.49575659702532,0.821195299504325,0.609573357738554,0.399465445429087,0.268895773218505
0.615612098015845,0.115619458490983,0.580629432573915,0.870025955373421,0.807001852896065,0.754070565802976,0.97085814923048,0.274696304186031
0.923894921317697,0.0388380482327193,0.0891480674035847,0.145540822530165,0.843978808028623,0.419523714110255,0.04498779354617,0.29182221654752
0.021424807375297,0.626766226254404,0.52230187645182,0.0700959684327245,0.0466607084963471,0.330175145529211,0.560922654578462,0.268091859934841
0.388709624996409,0.423601519316435,0.523716330993921,0.700319404248148,0.572624331573024,0.029094229452312,0.880489920498803,0.268576876262808
0.97047037188895,0.228523390134797,0.285488157300279,0.923414786579087,0.640466659097001,0.525860290508717,0.982393061276525,0.272119991304432
0.156362636014819,0.817287325626239,0.375203026691452,0.806472033262253,0.327763846842572,0.871397955808789,0.360536720836535,0.277089337158117
0.391301355557516,0.368113816715777,0.154040448600426,0.416662404313684,0.829474957659841,0.0909911119379103,0.953017644118518,0.269751603883782
0.504090691218153,0.149274273309857,0.00655114464461803,0.828571471618488,0.936510465573519,0.259044829756021,0.779392913915217,0.271157390354382
0.292572570499033,0.87090749759227,0.574281438020989,0.939973797183484,0.155310832429677,0.855790969915688,0.0417463625781238,0.275668980484844
