"max_move_speed","max_walk_speed","camp_move_chance","conflict_move_chance","default_move_chance","camp_weight","conflict_weight","err"
0.0641363151371479,0.835490609752014,0.292332421289757,0.613775938516483,0.0153487792704254,0.56576685491018,0.276923865545541,0.610412308974975
0.564949967898428,0.206145965028554,0.821858138311654,0.913811766775325,0.738919420400634,0.753624721895903,0.0480480454862118,0.61085219534474
0.245982816675678,0.900763247860596,0.861983887851238,0.132660089759156,0.785933840088546,0.275749535765499,0.663589463802055,0.595386648779091
0.228481667814776,0.143046482931823,0.083908609347418,0.243960725842044,0.295496873324737,0.769549701130018,0.216514698695391,0.613575079644864
0.361364142037928,0.306301632430404,0.487818940309808,0.513698006281629,0.531095043290406,0.824151067063212,0.633549149148166,0.61189458359975
0.190776115516201,0.695940877543762,0.24296687846072,0.054668199736625,0.466334823286161,0.621240120613948,0.598527160473168,0.608878641119352
0.921228042338043,0.903931816574186,0.994245400186628,0.576250446029007,0.516307994257659,0.297875026240945,0.432422457262874,0.601201211631683
0.524841632228345,0.393913798034191,0.467999832471833,0.978516425471753,0.396910602226853,0.40269847586751,0.060104001313448,0.608667149257102
0.32612105156295,0.310393053572625,0.482130746124312,0.53149773622863,0.991140703903511,0.377469667699188,0.925873512635008,0.597164458106662
0.159028657944873,0.628196620149538,0.429228471824899,0.268728250870481,0.264830178814009,0.173700981540605,0.886866532033309,0.581415902102227
0.744284330867231,0.490513950120658,0.930303551722318,0.429532939102501,0.169539381051436,0.729990877909586,0.784367058193311,0.611548598444618
0.302972385892645,0.584501294652,0.364601501263678,0.166450038552284,0.103971130680293,0.751961793052033,0.553817375795916,0.611167885269066
0.511194936931133,0.343472848879173,0.324370884802192,0.634717173874378,0.101685778936371,0.64504897617735,0.718011366669089,0.608161962881304
0.321140866726637,0.594925196608528,0.816271919757128,0.879920855630189,0.268460758263245,0.716201072791591,0.0552417819853872,0.611298634451375
0.666540177771822,0.857394826831296,0.380709348246455,0.408969638636336,0.885348298354074,0.887788108550012,0.945862149586901,0.614460927824786
